Run,BioProject
SRR1827851,PRJNA209566
SRR1827852,PRJNA209566
SRR1827853,PRJNA209566
SRR1827854,PRJNA209566
SRR1827855,PRJNA209566
SRR1827856,PRJNA209566
SRR1827869,PRJNA209566
SRR1827870,PRJNA209566
SRR1827871,PRJNA209566
SRR1827872,PRJNA209566
SRR1827877,PRJNA209566
SRR1827878,PRJNA209566
SRR1827879,PRJNA209566
SRR1827880,PRJNA209566
SRR931815,PRJNA211752
SRR931817,PRJNA211752
SRR931819,PRJNA211752
SRR931821,PRJNA211752
SRR931823,PRJNA211752
SRR931825,PRJNA211752
SRR944652,PRJNA213675
SRR944653,PRJNA213675
SRR944654,PRJNA213675
SRR944655,PRJNA213675
SRR944656,PRJNA213675
SRR944657,PRJNA213675
SRR944658,PRJNA213675
SRR944659,PRJNA213675
SRR944660,PRJNA213675
SRR944661,PRJNA213675
SRR944662,PRJNA213675
SRR948549,PRJNA213844
SRR948550,PRJNA213844
SRR948551,PRJNA213844
SRR948552,PRJNA213844
SRR948564,PRJNA213844
SRR948554,PRJNA213844
SRR948553,PRJNA213844
SRR948555,PRJNA213844
SRR948556,PRJNA213844
SRR948557,PRJNA213844
SRR948563,PRJNA213844
SRR948562,PRJNA213844
SRR950450,PRJNA214730
SRR950452,PRJNA214730
SRR1040415,PRJNA214730
SRR1040423,PRJNA214730
SRR1040427,PRJNA214730
SRR970490,PRJNA218051
SRR970538,PRJNA218051
SRR970561,PRJNA218051
SRR970565,PRJNA218051
SRR970587,PRJNA218051
SRR970588,PRJNA218051
SRR987018,PRJNA219205
SRR987020,PRJNA219205
SRR987022,PRJNA219205
SRR987023,PRJNA219205
SRR989509,PRJNA219480
SRR989510,PRJNA219480
SRR989513,PRJNA219480
SRR989514,PRJNA219480
SRR1301050,PRJNA219750
SRR1002819,PRJNA221377
SRR1002820,PRJNA221377
SRR1013478,PRJNA223060
SRR1013479,PRJNA223060
SRR1013480,PRJNA223060
SRR1562539,PRJNA223060
SRR1562540,PRJNA223060
SRR1562541,PRJNA223060
SRR1562542,PRJNA223060
SRR1562543,PRJNA223060
SRR1598975,PRJNA223608
SRR1598981,PRJNA223608
SRR1598971,PRJNA223608
SRR1027794,PRJNA227213
SRR1027795,PRJNA227213
SRR1027796,PRJNA227213
SRR1032179,PRJNA229103
SRR1032180,PRJNA229103
SRR1032181,PRJNA229103
SRR1032182,PRJNA229103
SRR1032183,PRJNA229103
SRR1032184,PRJNA229103
SRR1041221,PRJNA230377
SRR1041222,PRJNA230377
SRR1041223,PRJNA230377
SRR1041224,PRJNA230377
SRR1041225,PRJNA230377
SRR1041226,PRJNA230377
SRR1041227,PRJNA230377
SRR1041228,PRJNA230377
SRR1041229,PRJNA230377
SRR1041230,PRJNA230377
SRR1041231,PRJNA230377
SRR1041232,PRJNA230377
SRR1041233,PRJNA230377
SRR1041234,PRJNA230377
SRR1041235,PRJNA230377
SRR1041236,PRJNA230377
SRR1041237,PRJNA230377
SRR1041238,PRJNA230377
SRR1041239,PRJNA230377
SRR1041240,PRJNA230377
SRR1041241,PRJNA230377
SRR1041242,PRJNA230377
SRR1041243,PRJNA230377
SRR1041244,PRJNA230377
SRR1041245,PRJNA230377
SRR1041246,PRJNA230377
SRR1041247,PRJNA230377
SRR1041248,PRJNA230377
SRR1041249,PRJNA230377
SRR1041250,PRJNA230377
SRR1041251,PRJNA230377
SRR1041252,PRJNA230377
SRR1041253,PRJNA230377
SRR1041254,PRJNA230377
SRR1041255,PRJNA230377
SRR1041256,PRJNA230377
SRR1041257,PRJNA230377
SRR1041258,PRJNA230377
SRR1042853,PRJNA230577
SRR1042854,PRJNA230577
SRR1042855,PRJNA230577
SRR1042856,PRJNA230577
SRR1042857,PRJNA230577
SRR1042858,PRJNA230577
SRR1042859,PRJNA230577
SRR1042860,PRJNA230577
SRR1042861,PRJNA230577
SRR1042862,PRJNA230577
SRR1042863,PRJNA230577
SRR1042864,PRJNA230577
SRR1042865,PRJNA230577
SRR1042866,PRJNA230577
SRR1042867,PRJNA230577
SRR1042868,PRJNA230577
SRR1042869,PRJNA230577
SRR1042870,PRJNA230577
SRR1042871,PRJNA230577
SRR1042872,PRJNA230577
SRR1042873,PRJNA230577
SRR1042874,PRJNA230577
SRR1042875,PRJNA230577
SRR1042878,PRJNA230577
SRR1042879,PRJNA230577
SRR1042880,PRJNA230577
SRR1042881,PRJNA230577
SRR1042900,PRJNA230610
SRR1042901,PRJNA230610
SRR1042902,PRJNA230610
SRR1067765,PRJNA232843
SRR1067766,PRJNA232843
SRR1067767,PRJNA232843
SRR1067768,PRJNA232843
SRR1067769,PRJNA232843
SRR1067770,PRJNA232843
SRR1067771,PRJNA232843
SRR1067772,PRJNA232843
SRR1167750,PRJNA237963
SRR1167751,PRJNA237963
SRR1173905,PRJNA238879
SRR1173907,PRJNA238879
SRR1173909,PRJNA238879
SRR1173910,PRJNA238879
SRR1173911,PRJNA238879
SRR1173913,PRJNA238879
SRR1173914,PRJNA238879
SRR1173915,PRJNA238879
SRR1202290,PRJNA242520
SRR1202291,PRJNA242520
SRR1202292,PRJNA242520
SRR1202293,PRJNA242520
SRR1202294,PRJNA242520
SRR1202295,PRJNA242520
SRR1202296,PRJNA242520
SRR1202297,PRJNA242520
SRR1223686,PRJNA244101
SRR1223687,PRJNA244101
SRR1223688,PRJNA244101
SRR1223693,PRJNA244101
SRR1223694,PRJNA244101
SRR1223695,PRJNA244101
SRR1223697,PRJNA244101
SRR1223698,PRJNA244101
SRR1223699,PRJNA244101
SRR1223700,PRJNA244101
SRR1223701,PRJNA244101
SRR1223704,PRJNA244101
SRR1223705,PRJNA244101
SRR1288391,PRJNA244101
SRR1288392,PRJNA244101
SRR1288393,PRJNA244101
SRR1288394,PRJNA244101
SRR1288395,PRJNA244101
SRR1288396,PRJNA244101
SRR1288399,PRJNA244101
SRR1288400,PRJNA244101
SRR1288401,PRJNA244101
SRR1288402,PRJNA244101
SRR1288403,PRJNA244101
SRR1288404,PRJNA244101
SRR1288406,PRJNA244101
SRR1288407,PRJNA244101
SRR1248252,PRJNA244865
SRR1248253,PRJNA244865
SRR1248254,PRJNA244865
SRR1248255,PRJNA244865
SRR1257225,PRJNA244941
SRR1257226,PRJNA244941
SRR1257227,PRJNA244941
SRR1257228,PRJNA244941
SRR1257229,PRJNA244941
SRR1257230,PRJNA244941
SRR1257231,PRJNA244941
SRR1257232,PRJNA244941
SRR1257233,PRJNA244941
SRR1257234,PRJNA244941
SRR1257235,PRJNA244941
SRR1257236,PRJNA244941
SRR1257237,PRJNA244941
SRR1257238,PRJNA244941
SRR1257239,PRJNA244941
SRR1257240,PRJNA244941
SRR1257241,PRJNA244941
SRR1257242,PRJNA244941
SRR1257243,PRJNA244941
SRR1257244,PRJNA244941
SRR1257245,PRJNA244941
SRR1257246,PRJNA244941
SRR1257247,PRJNA244941
SRR1257248,PRJNA244941
SRR1257249,PRJNA244941
SRR1257250,PRJNA244941
SRR1257251,PRJNA244941
SRR1257252,PRJNA244941
SRR1257253,PRJNA244941
SRR1257254,PRJNA244941
SRR1257255,PRJNA244941
SRR1257256,PRJNA244941
SRR1257257,PRJNA244941
SRR1257258,PRJNA244941
SRR1257259,PRJNA244941
SRR1257260,PRJNA244941
SRR1257261,PRJNA244941
SRR1257262,PRJNA244941
SRR1257263,PRJNA244941
SRR1257264,PRJNA244941
SRR1257265,PRJNA244941
SRR1257266,PRJNA244941
SRR1257267,PRJNA244941
SRR1257268,PRJNA244941
SRR1257269,PRJNA244941
SRR1257270,PRJNA244941
SRR1257271,PRJNA244941
SRR1257272,PRJNA244941
SRR1258539,PRJNA245106
SRR1258540,PRJNA245106
SRR1258541,PRJNA245106
SRR1258542,PRJNA245106
SRR1258543,PRJNA245106
SRR1258544,PRJNA245106
SRR1272130,PRJNA246300
SRR1272131,PRJNA246300
SRR1272132,PRJNA246300
SRR1272133,PRJNA246300
SRR1272134,PRJNA246300
SRR1272135,PRJNA246300
SRR1272136,PRJNA246300
SRR1272137,PRJNA246300
SRR1272138,PRJNA246300
SRR1333393,PRJNA251587
SRR1333394,PRJNA251587
SRR1378560,PRJNA252511
SRR2014726,PRJNA252511
SRR1378561,PRJNA252511
SRR2014727,PRJNA252511
SRR1378562,PRJNA252511
SRR2014728,PRJNA252511
SRR1378563,PRJNA252511
SRR2014729,PRJNA252511
SRR1378564,PRJNA252511
SRR2014730,PRJNA252511
SRR1382092,PRJNA252579
SRR1382093,PRJNA252579
SRR1382094,PRJNA252579
SRR1382095,PRJNA252579
SRR1382096,PRJNA252579
SRR1382097,PRJNA252579
SRR1382098,PRJNA252579
SRR1382099,PRJNA252579
SRR1425203,PRJNA253056
SRR1425204,PRJNA253056
SRR1507056,PRJNA254361
SRR1507057,PRJNA254361
SRR1507058,PRJNA254361
SRR1535516,PRJNA257365
SRR1535517,PRJNA257365
SRR1535518,PRJNA257365
SRR1535519,PRJNA257365
SRR1535520,PRJNA257365
SRR1535521,PRJNA257365
SRR1535522,PRJNA257365
SRR1535523,PRJNA257365
SRR1535524,PRJNA257365
SRR1535525,PRJNA257365
SRR1535526,PRJNA257365
SRR1535527,PRJNA257365
SRR1535528,PRJNA257365
SRR1535529,PRJNA257365
SRR1535530,PRJNA257365
SRR1535531,PRJNA257365
SRR1535532,PRJNA257365
SRR1535533,PRJNA257365
SRR1535534,PRJNA257365
SRR1535535,PRJNA257365
SRR1535536,PRJNA257365
SRR1535537,PRJNA257365
SRR1535538,PRJNA257365
SRR1535539,PRJNA257365
SRR1535540,PRJNA257365
SRR1535541,PRJNA257365
SRR1535542,PRJNA257365
SRR1535543,PRJNA257365
SRR1535544,PRJNA257365
SRR1535545,PRJNA257365
SRR1535546,PRJNA257365
SRR1535547,PRJNA257365
SRR1535548,PRJNA257365
SRR1535549,PRJNA257365
SRR1535550,PRJNA257365
SRR1535551,PRJNA257365
SRR1536296,PRJNA257463
SRR1536297,PRJNA257463
SRR1536298,PRJNA257463
SRR1536299,PRJNA257463
SRR1536300,PRJNA257463
SRR1536301,PRJNA257463
SRR1548656,PRJNA258156
SRR1548657,PRJNA258156
SRR1548658,PRJNA258156
SRR1548659,PRJNA258156
SRR1548661,PRJNA258156
SRR1557705,PRJNA259424
SRR1557707,PRJNA259424
SRR1557709,PRJNA259424
SRR1557711,PRJNA259424
SRR1557713,PRJNA259424
SRR1557715,PRJNA259424
SRR1557717,PRJNA259424
SRR1557719,PRJNA259424
SRR1583082,PRJNA261698
SRR1583083,PRJNA261698
SRR1583084,PRJNA261698
SRR1585486,PRJNA262009
SRR1585487,PRJNA262009
SRR1585488,PRJNA262009
SRR1585489,PRJNA262009
SRR1585490,PRJNA262009
SRR1585491,PRJNA262009
SRR1585492,PRJNA262009
SRR1585493,PRJNA262009
SRR1585494,PRJNA262009
SRR1585495,PRJNA262009
SRR1585496,PRJNA262009
SRR1585497,PRJNA262009
SRR1585498,PRJNA262009
SRR1585499,PRJNA262009
SRR1585500,PRJNA262009
SRR1585501,PRJNA262009
SRR1585502,PRJNA262009
SRR1585503,PRJNA262009
SRR1585504,PRJNA262009
SRR1585505,PRJNA262009
SRR1585506,PRJNA262009
SRR1585507,PRJNA262009
SRR1585508,PRJNA262009
SRR1585509,PRJNA262009
SRR1585510,PRJNA262009
SRR1585511,PRJNA262009
SRR1585512,PRJNA262009
SRR1585513,PRJNA262009
SRR1585514,PRJNA262009
SRR1585515,PRJNA262009
SRR1585516,PRJNA262009
SRR1585517,PRJNA262009
SRR1585518,PRJNA262009
SRR1585519,PRJNA262009
SRR1585520,PRJNA262009
SRR1585521,PRJNA262009
SRR1585522,PRJNA262009
SRR1585523,PRJNA262009
SRR1585524,PRJNA262009
SRR1585525,PRJNA262009
SRR1585526,PRJNA262009
SRR1585527,PRJNA262009
SRR1585528,PRJNA262009
SRR1585529,PRJNA262009
SRR1585530,PRJNA262009
SRR1585531,PRJNA262009
SRR1585532,PRJNA262009
SRR1585533,PRJNA262009
SRR1585534,PRJNA262009
SRR1585535,PRJNA262009
SRR1585536,PRJNA262009
SRR1585537,PRJNA262009
SRR1585538,PRJNA262009
SRR1585539,PRJNA262009
SRR1585540,PRJNA262009
SRR1585541,PRJNA262009
SRR1585542,PRJNA262009
SRR1585543,PRJNA262009
SRR1585544,PRJNA262009
SRR1585545,PRJNA262009
SRR1585546,PRJNA262009
SRR1585547,PRJNA262009
SRR1585548,PRJNA262009
SRR1585549,PRJNA262009
SRR1585550,PRJNA262009
SRR1585551,PRJNA262009
SRR1585552,PRJNA262009
SRR1585553,PRJNA262009
SRR1585554,PRJNA262009
SRR1585555,PRJNA262009
SRR1585556,PRJNA262009
SRR1585557,PRJNA262009
SRR1585892,PRJNA262036
SRR1585893,PRJNA262036
SRR1585896,PRJNA262036
SRR1585897,PRJNA262036
SRR1585900,PRJNA262036
SRR1585901,PRJNA262036
SRR1585904,PRJNA262036
SRR1585905,PRJNA262036
SRR1585908,PRJNA262036
SRR1585909,PRJNA262036
SRR1585912,PRJNA262036
SRR1585913,PRJNA262036
SRR1585916,PRJNA262036
SRR1585917,PRJNA262036
SRR1585920,PRJNA262036
SRR1585921,PRJNA262036
SRR1585924,PRJNA262036
SRR1585925,PRJNA262036
SRR1585926,PRJNA262036
SRR1585927,PRJNA262036
SRR1585928,PRJNA262036
SRR1585929,PRJNA262036
SRR1585930,PRJNA262036
SRR1585931,PRJNA262036
SRR1585934,PRJNA262036
SRR1585935,PRJNA262036
SRR1585938,PRJNA262036
SRR1585939,PRJNA262036
SRR1585940,PRJNA262036
SRR1585941,PRJNA262036
SRR3312945,PRJNA262036
SRR3312946,PRJNA262036
SRR3312949,PRJNA262036
SRR3312950,PRJNA262036
SRR3312953,PRJNA262036
SRR3312954,PRJNA262036
SRR1596101,PRJNA262909
SRR1596102,PRJNA262909
SRR1596103,PRJNA262909
SRR1596104,PRJNA262909
SRR1605293,PRJNA263261
SRR1605294,PRJNA263261
SRR1605295,PRJNA263261
SRR1605296,PRJNA263261
SRR1605297,PRJNA263261
SRR1605298,PRJNA263261
SRR1605299,PRJNA263261
SRR1605300,PRJNA263261
SRR1605304,PRJNA263261
SRR1605305,PRJNA263261
SRR1605309,PRJNA263261
SRR1605310,PRJNA263261
SRR1610244,PRJNA263582
SRR1610245,PRJNA263582
SRR1610246,PRJNA263582
SRR1610247,PRJNA263582
SRR1610248,PRJNA263582
SRR1610249,PRJNA263582
SRR1610250,PRJNA263582
SRR1610251,PRJNA263582
SRR1610252,PRJNA263582
SRR1610253,PRJNA263582
SRR1610254,PRJNA263582
SRR1610255,PRJNA263582
SRR1610256,PRJNA263582
SRR1610257,PRJNA263582
SRR1610258,PRJNA263582
SRR1610259,PRJNA263582
SRR2086025,PRJNA263582
SRR2086026,PRJNA263582
SRR2086027,PRJNA263582
SRR2086028,PRJNA263582
SRR2086029,PRJNA263582
SRR2086030,PRJNA263582
SRR2086031,PRJNA263582
SRR1640905,PRJNA266341
SRR1640906,PRJNA266341
SRR1640907,PRJNA266341
SRR1640908,PRJNA266341
SRR1640910,PRJNA266341
SRR1640911,PRJNA266341
SRR1640912,PRJNA266341
SRR1640913,PRJNA266341
SRR1640915,PRJNA266341
SRR1640934,PRJNA266341
SRR1640935,PRJNA266341
SRR1640936,PRJNA266341
SRR1640937,PRJNA266341
SRR1640938,PRJNA266341
SRR1640995,PRJNA266341
SRR1640943,PRJNA266341
SRR1640944,PRJNA266341
SRR1640946,PRJNA266341
SRR1640974,PRJNA266341
SRR1640980,PRJNA266341
SRR1640983,PRJNA266341
SRR1640984,PRJNA266341
SRR1640972,PRJNA266341
SRR1640977,PRJNA266341
SRR1640992,PRJNA266341
SRR1640986,PRJNA266341
SRR1640940,PRJNA266341
SRR1640979,PRJNA266341
SRR1640987,PRJNA266341
SRR1640989,PRJNA266341
SRR1640994,PRJNA266341
SRR1640976,PRJNA266341
SRR1640982,PRJNA266341
SRR1640941,PRJNA266341
SRR1640996,PRJNA266341
SRR1640997,PRJNA266341
SRR1640991,PRJNA266341
SRR1642050,PRJNA266341
SRR1642049,PRJNA266341
SRR1642046,PRJNA266341
SRR1642048,PRJNA266341
SRR1642047,PRJNA266341
SRR1642045,PRJNA266341
SRR1642044,PRJNA266341
SRR1642043,PRJNA266341
SRR1642042,PRJNA266341
SRR1642040,PRJNA266341
SRR1642039,PRJNA266341
SRR1642038,PRJNA266341
SRR1642041,PRJNA266341
SRR1646667,PRJNA266705
SRR1646668,PRJNA266705
SRR1646669,PRJNA266705
SRR1646670,PRJNA266705
SRR1646672,PRJNA266705
SRR1660328,PRJNA268222
SRR1660329,PRJNA268222
SRR1660330,PRJNA268222
SRR1660331,PRJNA268222
SRR1660332,PRJNA268222
SRR1660333,PRJNA268222
SRR1660334,PRJNA268222
SRR1660335,PRJNA268222
SRR1758378,PRJNA272597
SRR1758379,PRJNA272597
SRR1758380,PRJNA272597
SRR1758381,PRJNA272597
SRR1758390,PRJNA272597
SRR1758391,PRJNA272597
SRR1758392,PRJNA272597
SRR1758393,PRJNA272597
SRR1758394,PRJNA272597
SRR1758395,PRJNA272597
SRR1758396,PRJNA272597
SRR1758397,PRJNA272597
SRR1758406,PRJNA272597
SRR1758407,PRJNA272597
SRR1758408,PRJNA272597
SRR1758409,PRJNA272597
SRR1758410,PRJNA272597
SRR1758411,PRJNA272597
SRR1758412,PRJNA272597
SRR1758413,PRJNA272597
SRR1795425,PRJNA274997
SRR1795426,PRJNA274997
SRR1795427,PRJNA274997
SRR1795428,PRJNA274997
SRR1795429,PRJNA274997
SRR1795430,PRJNA274997
SRR1795431,PRJNA274997
SRR1795432,PRJNA274997
SRR1795433,PRJNA274997
SRR1795434,PRJNA274997
SRR1795435,PRJNA274997
SRR1795436,PRJNA274997
SRR1795437,PRJNA274997
SRR1795438,PRJNA274997
SRR1795439,PRJNA274997
SRR1795440,PRJNA274997
SRR10446723,PRJNA275185
SRR10446726,PRJNA275185
SRR10446727,PRJNA275185
SRR10446728,PRJNA275185
SRR10446729,PRJNA275185
SRR10446730,PRJNA275185
SRR10446731,PRJNA275185
SRR10446732,PRJNA275185
SRR10446733,PRJNA275185
SRR10446734,PRJNA275185
SRR10446735,PRJNA275185
SRR10446736,PRJNA275185
SRR10446737,PRJNA275185
SRR10446738,PRJNA275185
SRR10446740,PRJNA275185
SRR10446741,PRJNA275185
SRR10446742,PRJNA275185
SRR10446744,PRJNA275185
SRR10446745,PRJNA275185
SRR10446746,PRJNA275185
SRR10446747,PRJNA275185
SRR10446748,PRJNA275185
SRR10446749,PRJNA275185
SRR10446753,PRJNA275185
SRR10446756,PRJNA275185
SRR10446757,PRJNA275185
SRR10446759,PRJNA275185
SRR10446760,PRJNA275185
SRR1802129,PRJNA275305
SRR1802130,PRJNA275305
SRR1802131,PRJNA275305
SRR1802132,PRJNA275305
SRR1802133,PRJNA275305
SRR1802134,PRJNA275305
SRR1802135,PRJNA275305
SRR1802136,PRJNA275305
SRR1802137,PRJNA275305
SRR1802138,PRJNA275305
SRR1802139,PRJNA275305
SRR1802140,PRJNA275305
SRR1802141,PRJNA275305
SRR1802142,PRJNA275305
SRR1802146,PRJNA275305
SRR1802147,PRJNA275305
SRR1802148,PRJNA275305
SRR1802149,PRJNA275305
SRR1802150,PRJNA275305
SRR1802151,PRJNA275305
SRR1802152,PRJNA275305
SRR1802153,PRJNA275305
SRR1802154,PRJNA275305
SRR1802155,PRJNA275305
SRR1802156,PRJNA275305
SRR1802157,PRJNA275305
SRR1803146,PRJNA275386
SRR1803147,PRJNA275386
SRR1803148,PRJNA275386
SRR1803149,PRJNA275386
SRR1803150,PRJNA275386
SRR1803151,PRJNA275386
SRR1803152,PRJNA275386
SRR1803153,PRJNA275386
SRR1803154,PRJNA275386
SRR1803155,PRJNA275386
SRR1803156,PRJNA275386
SRR1803157,PRJNA275386
SRR1803158,PRJNA275386
SRR1803159,PRJNA275386
SRR1803160,PRJNA275386
SRR1803161,PRJNA275386
SRR1803162,PRJNA275386
SRR1803163,PRJNA275386
SRR1803164,PRJNA275386
SRR1803165,PRJNA275386
SRR1803166,PRJNA275386
SRR1803167,PRJNA275386
SRR1803168,PRJNA275386
SRR1803169,PRJNA275386
SRR1803170,PRJNA275386
SRR1803171,PRJNA275386
SRR1803172,PRJNA275386
SRR1803173,PRJNA275386
SRR1803174,PRJNA275386
SRR1803175,PRJNA275386
SRR1803176,PRJNA275386
SRR1803177,PRJNA275386
SRR1803178,PRJNA275386
SRR1803179,PRJNA275386
SRR1803180,PRJNA275386
SRR1803181,PRJNA275386
SRR1803182,PRJNA275386
SRR1803183,PRJNA275386
SRR1803184,PRJNA275386
SRR1803185,PRJNA275386
SRR1803186,PRJNA275386
SRR1803187,PRJNA275386
SRR1803188,PRJNA275386
SRR1803189,PRJNA275386
SRR1803190,PRJNA275386
SRR1803191,PRJNA275386
SRR1803192,PRJNA275386
SRR1803193,PRJNA275386
SRR1803194,PRJNA275386
SRR1803195,PRJNA275386
SRR1810487,PRJNA275789
SRR1810488,PRJNA275789
SRR1810489,PRJNA275789
SRR1810490,PRJNA275789
SRR1822445,PRJNA276827
SRR1822446,PRJNA276827
SRR1822447,PRJNA276827
SRR1822448,PRJNA276827
SRR1822453,PRJNA276827
SRR1822454,PRJNA276827
SRR1822455,PRJNA276827
SRR1822456,PRJNA276827
SRR1822461,PRJNA276827
SRR1822462,PRJNA276827
SRR1822463,PRJNA276827
SRR1822464,PRJNA276827
SRR1822469,PRJNA276827
SRR1822470,PRJNA276827
SRR1822471,PRJNA276827
SRR1822472,PRJNA276827
SRR1840399,PRJNA277363
SRR1840401,PRJNA277363
SRR1840403,PRJNA277363
SRR1840405,PRJNA277363
SRR1840407,PRJNA277363
SRR1840409,PRJNA277363
SRR1840411,PRJNA277363
SRR1840413,PRJNA277363
SRR1840415,PRJNA277363
SRR1840417,PRJNA277363
SRR1873526,PRJNA277771
SRR1873527,PRJNA277771
SRR1873528,PRJNA277771
SRR1873529,PRJNA277771
SRR1873530,PRJNA277771
SRR1873531,PRJNA277771
SRR1873532,PRJNA277771
SRR1873533,PRJNA277771
SRR1873534,PRJNA277771
SRR1873535,PRJNA277771
SRR1873536,PRJNA277771
SRR1873537,PRJNA277771
SRR1873538,PRJNA277771
SRR1873539,PRJNA277771
SRR1873540,PRJNA277771
SRR1873541,PRJNA277771
SRR1873542,PRJNA277771
SRR1873543,PRJNA277771
SRR1873544,PRJNA277771
SRR1873545,PRJNA277771
SRR1873546,PRJNA277771
SRR1873547,PRJNA277771
SRR1930188,PRJNA279465
SRR1930189,PRJNA279465
SRR1930190,PRJNA279465
SRR1930191,PRJNA279465
SRR1930192,PRJNA279465
SRR1930193,PRJNA279465
SRR1930194,PRJNA279465
SRR1930195,PRJNA279465
SRR1930196,PRJNA279465
SRR1930197,PRJNA279465
SRR1930198,PRJNA279465
SRR1930199,PRJNA279465
SRR1930200,PRJNA279465
SRR1930201,PRJNA279465
SRR1930202,PRJNA279465
SRR1930203,PRJNA279465
SRR1930204,PRJNA279465
SRR1930205,PRJNA279465
SRR1930206,PRJNA279465
SRR1930207,PRJNA279465
SRR1930208,PRJNA279465
SRR1930209,PRJNA279465
SRR1930210,PRJNA279465
SRR1930211,PRJNA279465
SRR1930212,PRJNA279465
SRR1930213,PRJNA279465
SRR1930214,PRJNA279465
SRR1930215,PRJNA279465
SRR1930236,PRJNA279465
SRR1930237,PRJNA279465
SRR1930238,PRJNA279465
SRR1930239,PRJNA279465
SRR1930240,PRJNA279465
SRR1930241,PRJNA279465
SRR1930242,PRJNA279465
SRR1930243,PRJNA279465
SRR1944940,PRJNA279785
SRR1944941,PRJNA279785
SRR1944912,PRJNA279785
SRR1944913,PRJNA279785
SRR1944914,PRJNA279785
SRR1944915,PRJNA279785
SRR1944916,PRJNA279785
SRR1944917,PRJNA279785
SRR1944918,PRJNA279785
SRR1944919,PRJNA279785
SRR1944920,PRJNA279785
SRR1944921,PRJNA279785
SRR1944922,PRJNA279785
SRR1944923,PRJNA279785
SRR1944936,PRJNA279785
SRR1944937,PRJNA279785
SRR1944938,PRJNA279785
SRR1944939,PRJNA279785
SRR1944948,PRJNA279785
SRR1944949,PRJNA279785
SRR1944950,PRJNA279785
SRR1944951,PRJNA279785
SRR1944952,PRJNA279785
SRR1944953,PRJNA279785
SRR1944960,PRJNA279785
SRR1944961,PRJNA279785
SRR1944962,PRJNA279785
SRR1944963,PRJNA279785
SRR1944964,PRJNA279785
SRR1944965,PRJNA279785
SRR1944966,PRJNA279785
SRR1944967,PRJNA279785
SRR1944968,PRJNA279785
SRR1944969,PRJNA279785
SRR1944970,PRJNA279785
SRR1944971,PRJNA279785
SRR1944972,PRJNA279785
SRR1944973,PRJNA279785
SRR1944974,PRJNA279785
SRR1944975,PRJNA279785
SRR1944976,PRJNA279785
SRR1944977,PRJNA279785
SRR1944978,PRJNA279785
SRR1944979,PRJNA279785
SRR1944980,PRJNA279785
SRR1944981,PRJNA279785
SRR1944982,PRJNA279785
SRR1944983,PRJNA279785
SRR1944984,PRJNA279785
SRR1944985,PRJNA279785
SRR1944986,PRJNA279785
SRR1944987,PRJNA279785
SRR1944988,PRJNA279785
SRR1944989,PRJNA279785
SRR1944990,PRJNA279785
SRR1944991,PRJNA279785
SRR1944992,PRJNA279785
SRR1944993,PRJNA279785
SRR1944994,PRJNA279785
SRR1944995,PRJNA279785
SRR1944996,PRJNA279785
SRR1944997,PRJNA279785
SRR1944998,PRJNA279785
SRR1944999,PRJNA279785
SRR1945000,PRJNA279785
SRR1945001,PRJNA279785
SRR1945002,PRJNA279785
SRR1945003,PRJNA279785
SRR1945004,PRJNA279785
SRR1945005,PRJNA279785
SRR1976443,PRJNA281177
SRR1976444,PRJNA281177
SRR1976445,PRJNA281177
SRR1976446,PRJNA281177
SRR1976447,PRJNA281177
SRR1976448,PRJNA281177
SRR1979671,PRJNA281481
SRR1979672,PRJNA281481
SRR1991275,PRJNA282016
SRR1991276,PRJNA282016
SRR1991277,PRJNA282016
SRR1991278,PRJNA282016
SRR1991279,PRJNA282016
SRR1991280,PRJNA282016
SRR2007064,PRJNA282960
SRR2007065,PRJNA282960
SRR2007066,PRJNA282960
SRR2007067,PRJNA282960
SRR2007068,PRJNA282960
SRR2007069,PRJNA282960
SRR2007070,PRJNA282960
SRR2007071,PRJNA282960
SRR2007072,PRJNA282960
SRR2007073,PRJNA282960
SRR2007074,PRJNA282960
SRR2007075,PRJNA282960
SRR2007076,PRJNA282960
SRR2007077,PRJNA282960
SRR2007078,PRJNA282960
SRR2007079,PRJNA282960
SRR2007080,PRJNA282960
SRR2007081,PRJNA282960
SRR2007082,PRJNA282960
SRR2007083,PRJNA282960
SRR2007084,PRJNA282960
SRR2007085,PRJNA282960
SRR2007086,PRJNA282960
SRR2007087,PRJNA282960
SRR2007088,PRJNA282960
SRR2007089,PRJNA282960
SRR2007090,PRJNA282960
SRR2007091,PRJNA282960
SRR2007092,PRJNA282960
SRR2007093,PRJNA282960
SRR2007094,PRJNA282960
SRR2007095,PRJNA282960
SRR2007096,PRJNA282960
SRR2007097,PRJNA282960
SRR2007098,PRJNA282960
SRR2007099,PRJNA282960
SRR2007100,PRJNA282960
SRR2007101,PRJNA282960
SRR2007102,PRJNA282960
SRR2007103,PRJNA282960
SRR2007769,PRJNA282960
SRR2007770,PRJNA282960
SRR2007771,PRJNA282960
SRR2007772,PRJNA282960
SRR2007773,PRJNA282960
SRR2007774,PRJNA282960
SRR2007775,PRJNA282960
SRR2007776,PRJNA282960
SRR2007777,PRJNA282960
SRR2007778,PRJNA282960
SRR2007779,PRJNA282960
SRR2007780,PRJNA282960
SRR2007781,PRJNA282960
SRR2007782,PRJNA282960
SRR2007783,PRJNA282960
SRR2007784,PRJNA282960
SRR2007785,PRJNA282960
